epsilon_CTR,epsilon_CVR,total_conversions_mean,total_conversions_std,avg_cheap_clicks_mean,avg_cheap_clicks_std,avg_cpc_mean,avg_cpc_std
1e-06,1e-06,0.3095454881913866,0.003313286672095014,14.535947243721504,2.5845478594228064,1.7922791034245311,0.030140715208435472
1e-06,5e-06,0.30352543793902337,0.008251415707895053,13.818877956043082,2.1924425883230594,1.7902540412084855,0.044902423357073507
1e-06,1e-05,0.3078258914625229,0.010827053940734068,13.52232448886978,1.897170156454306,1.7925138131012057,0.04387772009602075
1e-06,5e-05,0.30979226848102,0.007360637402939976,14.179098139630504,2.330682762748524,1.7880443289087016,0.037159172000656944
1e-06,0.0001,0.31133143146401604,0.011502243814067123,14.744667012173712,2.609010667473105,1.7911330241592676,0.06369007782505978
1e-06,0.0005,0.3127393342642773,0.009733933259035465,14.620785610964534,2.3717120041320205,1.772002236591889,0.04253207797552814
1e-06,0.001,0.3084023394716998,0.012891746889190817,13.43895952962906,3.1686642811373202,1.7873033085276173,0.05387460968718845
1e-06,0.005,0.31503790371021656,0.009172766672398075,14.425833398014694,1.4719949646461534,1.7995598347536508,0.04150038792831423
1e-06,0.01,0.3091238490596642,0.01420292170632069,15.797920867483873,1.6237378443428776,1.802548799391192,0.05226589734687089
5e-06,1e-06,0.3075387563108089,0.015898816094385062,19.405582869569642,4.001133230231137,1.7608842558435158,0.07868571350286152
5e-06,5e-06,0.30904166082528767,0.014352626839958665,19.89284235571016,2.0263232896630816,1.7517375895095022,0.049364593628435045
5e-06,1e-05,0.3105481823707327,0.009847144811297642,19.246470334349286,1.8207876827433687,1.74601872526993,0.06018319091076949
5e-06,5e-05,0.30755290551682585,0.015452383986349428,21.150664103433076,5.008496149212792,1.7531499761371727,0.06485188108394155
5e-06,0.0001,0.3098620941194012,0.017657695612376664,21.788665781846934,3.974884200231856,1.7166926408625738,0.06095812849214624
5e-06,0.0005,0.3045530245711188,0.00866126905743854,21.414393134519372,1.2086748815692685,1.7581416601475983,0.09373150180935752
5e-06,0.001,0.30402207874804205,0.009838901342106958,20.357137190134747,2.49553771027274,1.758305880969116,0.07200978215829518
5e-06,0.005,0.3093211244035224,0.006590736521879268,17.15389388256587,0.8688976697988917,1.740849454844267,0.0617964222873278
5e-06,0.01,0.312968703153732,0.019173067182988734,19.0111811265301,2.612730082822774,1.7515600273976817,0.09260790089455116
1e-05,1e-06,0.3091242159451738,0.013295435965809682,19.666439855955492,2.871337524656876,1.7277888217278121,0.07005049223968766
1e-05,5e-06,0.31810313634683546,0.019654903853524874,20.12930600701023,2.9646305822783408,1.7124321588449074,0.04814240218414203
1e-05,1e-05,0.3165980792789859,0.021112293074494658,20.01083846443767,5.626649410355387,1.7160352724972328,0.06557020569891335
1e-05,5e-05,0.3047467963991646,0.02669322149005211,16.199049483474553,3.2663085542272676,1.776968714258673,0.06482560342159581
1e-05,0.0001,0.3122368404824983,0.016518231843778916,20.355619728406555,4.349682665987609,1.7253928766761606,0.04849122269986963
1e-05,0.0005,0.30419898181292676,0.011115304081049382,20.003742726173467,2.2487414213797376,1.748928891911608,0.07078451601736689
1e-05,0.001,0.30261374749203607,0.004374532993838415,21.399822868877553,1.7639878853139246,1.754090061256614,0.05201813176407441
1e-05,0.005,0.29047020868499224,0.010781672631372115,18.701477880829554,2.0604598684326847,1.7544657800986663,0.04240621870088841
1e-05,0.01,0.3130230602251046,0.020078889336310413,22.149691865808762,3.5865378718102034,1.7130671141813296,0.07932004592992038
5e-05,1e-06,0.30078498323692066,0.010932038949840996,26.34590516385561,2.5902346313181805,1.6430946277809557,0.021139286125943194
5e-05,5e-06,0.2972677910538241,0.02217369073078037,25.83428689805629,3.0389759633110303,1.6576674958494415,0.03936836066795968
5e-05,1e-05,0.30339608812741764,0.022350239003878513,20.32545462185745,2.6496340607532027,1.6914455770329135,0.054511009925862115
5e-05,5e-05,0.3057514560231372,0.02403641058186566,12.805988209599505,1.427476619064233,1.8323092024064012,0.08403829186857917
5e-05,0.0001,0.30316274786786934,0.022507731607136934,13.186672271479688,1.8721323704389419,1.8275686842412018,0.0985173369671444
5e-05,0.0005,0.30832483161072316,0.03325642496144835,21.245282469103717,1.4467192604875279,1.6967842958933297,0.08096754188359918
5e-05,0.001,0.2881263765324667,0.029303220443564412,22.180767877028426,1.7708264523247754,1.6903259389628653,0.03923159385973734
5e-05,0.005,0.30756362565385925,0.01658969530814398,30.309661676147936,1.6365810765029012,1.6339622942265386,0.017832709277956087
5e-05,0.01,0.30772273927598004,0.019184414523540676,31.60860057471703,2.4212013354912028,1.6138815943006721,0.03452956386187406
0.0001,1e-06,0.29203132628954087,0.012936869999177937,27.843547888447628,2.39009054794322,1.637957169483709,0.007517307187752596
0.0001,5e-06,0.2918023979486441,0.012821558136397864,28.473116770643156,4.002958744146825,1.6273558697856592,0.012986316579606716
0.0001,1e-05,0.3086078756189293,0.02183484063262685,29.20498978281988,1.7004494666509633,1.592532826134278,0.03746731837404413
0.0001,5e-05,0.28986033190908117,0.02419258551016574,14.221350094663203,2.2653292986295255,1.8642480766916476,0.11175556750041368
0.0001,0.0001,0.28346235023023,0.018871503083696197,17.19271788238532,2.7119380877006103,1.836069270708913,0.08700530603786874
0.0001,0.0005,0.3006753600113956,0.024788813596705057,18.248700922076097,2.3325491840454684,1.8010918264091604,0.1139153041491045
0.0001,0.001,0.3002498224584993,0.03229419639545018,24.59871321739337,5.401078038362972,1.702852852035103,0.11430477202879398
0.0001,0.005,0.3073881637056587,0.009806472280144711,34.28344026264326,5.9335658500068975,1.5572610068924149,0.03753785237392386
0.0001,0.01,0.2962150541810075,0.009142776769561734,29.6703395152074,1.6905839108887764,1.5984576198709008,0.02105969420120159
0.0005,1e-06,0.2991191256718766,0.01459317929431643,39.350413678618764,1.5003386737007982,1.4412022255684231,0.025717181500971454
0.0005,5e-06,0.2976414120690722,0.011004789033650958,39.55899752269975,1.7664514013188357,1.4518560566571406,0.01685992136577243
0.0005,1e-05,0.2965481565645882,0.009748407182577303,40.09442986057363,2.0262624919586223,1.4445411863218938,0.022241088667495763
0.0005,5e-05,0.2941909775176512,0.018275838477648902,29.507839570344043,3.731360581538931,1.6123276780296039,0.050145059094014115
0.0005,0.0001,0.3034935745395623,0.009411547686711737,25.485270977478137,2.1245048483868962,1.6375380900306549,0.0429236123642186
0.0005,0.0005,0.3053902471355672,0.00771100688487213,25.32439959236841,1.145854027881756,1.6762562178095113,0.06671830847502853
0.0005,0.001,0.3160876396996256,0.004901157868917076,23.84284856681313,0.6875173928749029,1.659460721850832,0.03296504162183039
0.0005,0.005,0.287539458018253,0.005201196224308614,21.986120647080213,3.4626390347790212,1.699323074774523,0.03639325597308532
0.0005,0.01,0.29445868186797264,0.02158040273244527,37.17415425379243,3.44772917895375,1.4943451243297516,0.041559466593062394
0.001,1e-06,0.29783535194296157,0.020688024181271945,50.33833827576544,5.050931223006215,1.3077584138278537,0.03288967064520758
0.001,5e-06,0.29552442963706876,0.023829477425050018,49.951910057525936,5.200202543780491,1.3197330685097821,0.038630169475421264
0.001,1e-05,0.29881656685984387,0.018095469916872758,50.23357127658128,4.540848658975145,1.3116455096815232,0.028656825387041084
0.001,5e-05,0.2921065219614376,0.015922050101567838,49.05375858545303,5.024356824653861,1.3545859102576037,0.05034361269680154
0.001,0.0001,0.30407181025310287,0.013067124774346085,31.147620842335357,1.0729282522086017,1.6061396146645033,0.025704440576749046
0.001,0.0005,0.3126726412789517,0.015429367803568288,32.487088177321404,5.023151076304168,1.5852445672643827,0.07020144718530953
0.001,0.001,0.31556086773540376,0.016426043859444354,31.304626586969647,3.9814218877441707,1.5852571691213704,0.0699153708800277
0.001,0.005,0.31493157404041955,0.006213639347364547,28.612905050740853,1.4965648117196457,1.6043964710694663,0.02436069910812083
0.001,0.01,0.3147339285525122,0.00942683290735703,31.474765864655723,2.905410931279663,1.584121869095158,0.013537679321310125
0.005,1e-06,0.22554689983474743,0.05640664130261666,60.74152026088449,5.379932943052426,1.103951953215747,0.10024824053706637
0.005,5e-06,0.22274837824194724,0.05413588965779353,58.189427686693584,6.542064933900176,1.1198379760990385,0.10602234257638052
0.005,1e-05,0.22235441213494245,0.0546436490827768,58.505593750981866,6.3160886953739235,1.121279094633292,0.11152289999326659
0.005,5e-05,0.22284496472450424,0.0508381770132836,59.46290136720152,3.0420411547321673,1.1219415445987302,0.0804943598974323
0.005,0.0001,0.22034701384067903,0.05189817616276001,59.41877611102306,2.9730863710775517,1.1401636957326242,0.07639382475668398
0.005,0.0005,0.2983771888840564,0.012612539778601115,51.53658200317682,7.3777254092287,1.3186784118084873,0.08255915982715427
0.005,0.001,0.29678846074490955,0.016470261509914565,50.85762021263005,4.552486574435535,1.317637253615093,0.0645590768663164
0.005,0.005,0.29686971567078047,0.025293703373381354,52.36496867170198,5.103220019053782,1.2838835809718294,0.07259452276644027
0.005,0.01,0.30351970376967863,0.014386868784764245,50.59686750907076,6.2472841868442455,1.2893399399518801,0.03001548218037371
0.01,1e-06,0.12942161655275614,0.03645938952753248,50.979791710751094,1.9242758443781443,1.4152023435774732,0.2269621819228976
0.01,5e-06,0.12770348708004267,0.035983295911833565,50.64523622643336,1.4600454968930996,1.428914291483884,0.21519182355779412
0.01,1e-05,0.12376712218823259,0.03550064550481955,50.27101211626162,0.9512230714101165,1.4413808625155722,0.20549326385794311
0.01,5e-05,0.09129952917085327,0.037308918020742994,39.95450956756796,14.137927499967711,1.8598317431077593,0.5241254359900261
0.01,0.0001,0.08639592747684288,0.030775119344589864,39.98996756864077,14.164801185376897,1.8808426021117113,0.5016659216277642
0.01,0.0005,0.1017068546519746,0.01419960689719629,47.270753113139214,2.8294466470858097,1.5020985029164802,0.17679284124103592
0.01,0.001,0.25766295383162613,0.015320556934187532,61.08891252871475,2.754489960808263,1.1115726257724767,0.08625655764814028
0.01,0.005,0.2838582537846735,0.028237864358872333,63.7449417767257,0.631251579758513,1.0849607024898003,0.018652133047737482
0.01,0.01,0.290114242954485,0.014139293723288144,57.310332098678366,2.6043821600155437,1.1326912565052163,0.048389873297683864
